헤브론스타국가코드,현지언어국가명,영문국가명,시간,대륙,GDP,인구,지역,기업식별코드,현지언어기업명,영문기업명,현지언어한줄소개내용,영문한줄소개내용,현지언어기업소개내용,영문기업소개내용,설립일자,법인등록번호,사업자등록번호,기업대표전화번호,대표팩스번호,대표이메일,기업홈페이지URL,페이스북URL,인스타그램URL,유튜브URL,링크드인URL,트위터핸들,현지언어기업주소,영문기업주소,현지언어기업상세주소,영문기업상세주소,기업우편번호,기업종업원,외감법인구분,기업연수,기업상태,현지언어담당자명,영문담당자명,현지언어직위명,영문직위명,담당자부서명,담당자전화번호,담당자팩스번호,담당자이메일,담당자이동전화번호,회계연도,유동자산금액,비유동자산금액,자산총계금액,유동부채금액,비유동부채금액,부채총계금액,자본총계금액,부채자본총계금액,매출액,매출원가금액,판매비관리비금액,영업이익손실금액,금융수익금액,금융비용금액,기타영업외수익금액,기타영업외비용금액,법인세차감전순이익,법인세비용,당기순이익,영업활동현금흐름금액,투자활동현금흐름금액,재무활동현금흐름금액,기초현금자산금액,기말현금자산금액,부채비율,영업이익율,매출액증가율,영업이익증가율,당기순이익 증가율,기업 CAGR,현지언어산업군명,영문산업군명,현지언어주요제품명내용,영문주요제품명내용,국가언어코드,현지언어언어명,영문언어명,주식시장코드,현지언어주식시장명,영문주식시장명,상장코드,상장일자,주가(일),주가(1주),주가(1개월),주가(6개월),주가(1년),주가(3년),주가(5년),주가(10년),거래량,시가총액,지점코드,지점명,주소,주소상세,우편번호,사업자등록번호,이벤트,통화구분코드,화폐단위명,담당자,소스,날짜,,
PT,Portugal,Republica Portuguesa,UTC+00:00,Europe,251900000000 USD,10344802,서유럽,PT XLISGLINTT,GLINTT,GLINTT,GLINTT(English: GLINTT) is a public company that is listed on EURONEXT Lisbon(Portugal).,GLINTT(English: GLINTT) is a public company that is listed on EURONEXT Lisbon(Portugal).,GLINTT(English: GLINTT) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.,GLINTT(English: GLINTT) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/PTPAD0AM0007-XLIS/glintt/glint/quotes,,,,,,Republica Portuguesa,Portugal,"Republica Portuguesa, Europe","Portugal, Europe",,,,,Active,,,CONTACT,CONTACT,,,,https://live.euronext.com/en/product/equities/PTPAD0AM0007-XLIS/glintt/glint/quotes,,2020,,,,,,,,,91.639천 유로,,,5.562천 유로,,0천 유로,,,,,1.186천 유로,,,,,,,,,,,,"1010, Technology","1010, Technology","10101010, Computer Services","10101010, Computer Services",PT,Portuguese,Portugues,XLIS,EURONEXT Libson,EURONEXT Lisbon,GLINT,,0.268 EUR,0.27 EUR,0.272 EUR,,0.33 EUR,,,,137,23.306M,,,Portugal,"Portugal, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
PT,Portugal,Republica Portuguesa,UTC+00:00,Europe,251900000000 USD,10344802,서유럽,PT XLISCofina-SGPS,Cofina-SGPS,Cofina-SGPS,Cofina-SGPS(English: Cofina-SGPS) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: Rua Manuel Pinto de Azevedo 818,Cofina-SGPS(English: Cofina-SGPS) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: Rua Manuel Pinto de Azevedo 818,Cofina-SGPS(English: Cofina-SGPS) is a public company that is listed on EURONEXT Lisbon(Portugal). Their net sales were 59.136K Euros. You can find more information on company's website. Company Address: Rua Manuel Pinto de Azevedo 818,Cofina-SGPS(English: Cofina-SGPS) is a public company that is listed on EURONEXT Lisbon(Portugal). Their net sales were 59.136K Euros. You can find more information on company's website. Company Address: Rua Manuel Pinto de Azevedo 818,,,,,+351 22 834 65 09,,http://www.cofina.pt/,,,,,,Rua Manuel Pinto de Azevedo 818,Rua Manuel Pinto de Azevedo 818,PT-4100-320 Porto,PT-4100-320 Porto,,,,,Active,,,CONTACT,CONTACT,Cofina-SGPS,-,+351 22 834 65 09,-,-,2021,,,,,,,,,59.136천 유로,,,10.368천 유로,,1.539천 유로,,,,,4.224천 유로,,,,,,,,,,,,"4030, Media","4030, Media","40301030, Publishing","40301030, Publishing",PT,Portuguese,Portugues,XLIS,EURONEXT Libson,EURONEXT Lisbon,CFN,,0.235 EUR,0.235 EUR,0.238 EUR,,0.263 EUR,,,,467,24.103M,,,Portugal,"Portugal, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
PT,Portugal,Republica Portuguesa,UTC+00:00,Europe,251900000000 USD,10344802,서유럽,PT XLISCofina-SGPS,Cofina-SGPS,Cofina-SGPS,Cofina-SGPS(English: Cofina-SGPS) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: Rua Manuel Pinto de Azevedo 818,Cofina-SGPS(English: Cofina-SGPS) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: Rua Manuel Pinto de Azevedo 818,Cofina-SGPS(English: Cofina-SGPS) is a public company that is listed on EURONEXT Lisbon(Portugal). Their net sales were 59.136K Euros. You can find more information on company's website. Company Address: Rua Manuel Pinto de Azevedo 818,Cofina-SGPS(English: Cofina-SGPS) is a public company that is listed on EURONEXT Lisbon(Portugal). Their net sales were 59.136K Euros. You can find more information on company's website. Company Address: Rua Manuel Pinto de Azevedo 818,,,,,+351 22 834 65 09,,http://www.cofina.pt/,,,,,,Rua Manuel Pinto de Azevedo 818,Rua Manuel Pinto de Azevedo 818,PT-4100-320 Porto,PT-4100-320 Porto,,,,,Active,,,CONTACT,CONTACT,Cofina-SGPS,-,+351 22 834 65 09,-,-,2021,,,,,,,,,59.136천 유로,,,10.368천 유로,,1.539천 유로,,,,,4.224천 유로,,,,,,,,,,,,"4030, Media","4030, Media","40301030, Publishing","40301030, Publishing",PT,Portuguese,Portugues,XLIS,EURONEXT Libson,EURONEXT Lisbon,CFN,,0.235 EUR,0.235 EUR,0.238 EUR,,0.263 EUR,,,,467,24.103M,,,Portugal,"Portugal, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
PT,Portugal,Republica Portuguesa,UTC+00:00,Europe,251900000000 USD,10344802,서유럽,PT XLISSONAGI,SONAGI,SONAGI,SONAGI(English: SONAGI) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: Avenida Fontes Pereira de Melo 14-7°,SONAGI(English: SONAGI) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: Avenida Fontes Pereira de Melo 14-7°,SONAGI(English: SONAGI) is a public company that is listed on EURONEXT Lisbon(Portugal).,SONAGI(English: SONAGI) is a public company that is listed on EURONEXT Lisbon(Portugal).,SONAGI(English: SONAGI) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.,SONAGI(English: SONAGI) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.,,,+351 21 357 22 60,,http://www.sonagi.pt,,,,,,Avenida Fontes Pereira de Melo 14-7°,Avenida Fontes Pereira de Melo 14-7°,PT-1050-121 Lisboa,PT-1050-121 Lisboa,,,,,Active,,,CONTACT,CONTACT,SONAGI,sonagi@sonagi.pt,+351 21 357 22 60,sonagi@sonagi.pt,sonagi@sonagi.pt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3510, Real Estate","3510, Real Estate","35101010, Real Estate Holding and Development","35101010, Real Estate Holding and Development",PT,Portuguese,Portugues,ENXL,EURONEXT Libson,EURONEXT Lisbon,SNG,,3.50 EUR,3.50 EUR,3.80 EUR,,4.16 EUR,,,,70,35.000M,,,Portugal,"Portugal, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
PT,Portugal,Republica Portuguesa,UTC+00:00,Europe,251900000000 USD,10344802,서유럽,"PT XLISTeixeira Duarte, SA","Teixeira Duarte, SA","Teixeira Duarte, SA","Teixeira Duarte, SA(English: Teixeira Duarte, SA) is a public company that is listed on EURONEXT Lisbon(Portugal).","Teixeira Duarte, SA(English: Teixeira Duarte, SA) is a public company that is listed on EURONEXT Lisbon(Portugal).","Teixeira Duarte, SA(English: Teixeira Duarte, SA) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.","Teixeira Duarte, SA(English: Teixeira Duarte, SA) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.",,,,,,,https://live.euronext.com/en/product/equities/PTTD10AM0000-XLIS/teixeira-duarte/tdsa/quotes,,,,,,Republica Portuguesa,Portugal,"Republica Portuguesa, Europe","Portugal, Europe",,,,,Active,,,CONTACT,CONTACT,,,,https://live.euronext.com/en/product/equities/PTTD10AM0000-XLIS/teixeira-duarte/tdsa/quotes,,2020,,,,,,,,,608.366천 유로,,,52.424천 유로,,19.951천 유로,,,,,2.951천 유로,,,,,,,,,,,,"5010, Construction and Materials","5010, Construction and Materials","50101010, Construction","50101010, Construction",PT,Portuguese,Portugues,XLIS,EURONEXT Libson,EURONEXT Lisbon,TDSA,,0.095 EUR,0.099 EUR,0.099 EUR,,0.12 EUR,,,,"105,711",39.900M,,,Portugal,"Portugal, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
PT,Portugal,Republica Portuguesa,UTC+00:00,Europe,251900000000 USD,10344802,서유럽,"PT XLISImpresa, SGPS - Nom.","Impresa, SGPS - Nom.","Impresa, SGPS - Nom.","Impresa, SGPS - Nom.(English: Impresa, SGPS - Nom.) is a public company that is listed on EURONEXT Lisbon(Portugal).","Impresa, SGPS - Nom.(English: Impresa, SGPS - Nom.) is a public company that is listed on EURONEXT Lisbon(Portugal).","Impresa, SGPS - Nom.(English: Impresa, SGPS - Nom.) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.","Impresa, SGPS - Nom.(English: Impresa, SGPS - Nom.) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.",,,,,,,https://live.euronext.com/en/product/equities/PTIPR0AM0000-XLIS/impresa%2Csgps/ipr/quotes,,,,,,Republica Portuguesa,Portugal,"Republica Portuguesa, Europe","Portugal, Europe",,,,,Active,,,CONTACT,CONTACT,,,,https://live.euronext.com/en/product/equities/PTIPR0AM0000-XLIS/impresa%2Csgps/ipr/quotes,,2021,,,,,,,,,189.188천 유로,,,25.568천 유로,,5.594천 유로,,,,,12.624천 유로,,,,,,,,,,,,"4030, Media","4030, Media","40301035, Radio and TV Broadcasters","40301035, Radio and TV Broadcasters",PT,Portuguese,Portugues,XLIS,EURONEXT Libson,EURONEXT Lisbon,IPR,,0.238 EUR,0.249 EUR,0.249 EUR,,0.32 EUR,,,,"86,810",39.984M,,,Portugal,"Portugal, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
PT,Portugal,Republica Portuguesa,UTC+00:00,Europe,251900000000 USD,10344802,서유럽,"PT XLISImpresa, SGPS - Nom.","Impresa, SGPS - Nom.","Impresa, SGPS - Nom.","Impresa, SGPS - Nom.(English: Impresa, SGPS - Nom.) is a public company that is listed on EURONEXT Lisbon(Portugal).","Impresa, SGPS - Nom.(English: Impresa, SGPS - Nom.) is a public company that is listed on EURONEXT Lisbon(Portugal).","Impresa, SGPS - Nom.(English: Impresa, SGPS - Nom.) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.","Impresa, SGPS - Nom.(English: Impresa, SGPS - Nom.) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.",,,,,,,https://live.euronext.com/en/product/equities/PTIPR0AM0000-XLIS/impresa%2Csgps/ipr/quotes,,,,,,Republica Portuguesa,Portugal,"Republica Portuguesa, Europe","Portugal, Europe",,,,,Active,,,CONTACT,CONTACT,,,,https://live.euronext.com/en/product/equities/PTIPR0AM0000-XLIS/impresa%2Csgps/ipr/quotes,,2021,,,,,,,,,189.188천 유로,,,25.568천 유로,,5.594천 유로,,,,,12.624천 유로,,,,,,,,,,,,"4030, Media","4030, Media","40301035, Radio and TV Broadcasters","40301035, Radio and TV Broadcasters",PT,Portuguese,Portugues,XLIS,EURONEXT Libson,EURONEXT Lisbon,IPR,,0.238 EUR,0.249 EUR,0.249 EUR,,0.32 EUR,,,,"86,810",39.984M,,,Portugal,"Portugal, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
PT,Portugal,Republica Portuguesa,UTC+00:00,Europe,251900000000 USD,10344802,서유럽,PT XLISRAIZE-INSTITUICAO DE PAGAMENTOS S.A.,RAIZE-INSTITUICAO DE PAGAMENTOS S.A.,RAIZE-INSTITUICAO DE PAGAMENTOS S.A.,RAIZE-INSTITUICAO DE PAGAMENTOS S.A.(English: RAIZE-INSTITUICAO DE PAGAMENTOS S.A.) is a public company that is listed on EURONEXT Lisbon(Portugal).,RAIZE-INSTITUICAO DE PAGAMENTOS S.A.(English: RAIZE-INSTITUICAO DE PAGAMENTOS S.A.) is a public company that is listed on EURONEXT Lisbon(Portugal).,RAIZE-INSTITUICAO DE PAGAMENTOS S.A.(English: RAIZE-INSTITUICAO DE PAGAMENTOS S.A.) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.,RAIZE-INSTITUICAO DE PAGAMENTOS S.A.(English: RAIZE-INSTITUICAO DE PAGAMENTOS S.A.) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/PTRIZ0AM0009-ENXL/raize/mlrze/quotes,,,,,,Republica Portuguesa,Portugal,"Republica Portuguesa, Europe","Portugal, Europe",,,,,Active,,,CONTACT,CONTACT,,,,https://live.euronext.com/en/product/equities/PTRIZ0AM0009-ENXL/raize/mlrze/quotes,,2021,,,,,,,,,1.094천 유로,,,80천 유로,,-5천 유로,,,,,75천 유로,,,,,,,,,,,,"3020, Financial Services","3020, Financial Services","30201020, Consumer Lending","30201020, Consumer Lending",PT,Portuguese,Portugues,ENXL,EURONEXT Libson,EURONEXT Lisbon,MLRZE,,0.96 EUR,0.96 EUR,1.10 EUR,,1.50 EUR,,,,12,4.800M,,,Portugal,"Portugal, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
PT,Portugal,Republica Portuguesa,UTC+00:00,Europe,251900000000 USD,10344802,서유럽,PT XLISRAIZE-INSTITUICAO DE PAGAMENTOS S.A.,RAIZE-INSTITUICAO DE PAGAMENTOS S.A.,RAIZE-INSTITUICAO DE PAGAMENTOS S.A.,RAIZE-INSTITUICAO DE PAGAMENTOS S.A.(English: RAIZE-INSTITUICAO DE PAGAMENTOS S.A.) is a public company that is listed on EURONEXT Lisbon(Portugal).,RAIZE-INSTITUICAO DE PAGAMENTOS S.A.(English: RAIZE-INSTITUICAO DE PAGAMENTOS S.A.) is a public company that is listed on EURONEXT Lisbon(Portugal).,RAIZE-INSTITUICAO DE PAGAMENTOS S.A.(English: RAIZE-INSTITUICAO DE PAGAMENTOS S.A.) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.,RAIZE-INSTITUICAO DE PAGAMENTOS S.A.(English: RAIZE-INSTITUICAO DE PAGAMENTOS S.A.) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/PTRIZ0AM0009-ENXL/raize/mlrze/quotes,,,,,,Republica Portuguesa,Portugal,"Republica Portuguesa, Europe","Portugal, Europe",,,,,Active,,,CONTACT,CONTACT,,,,https://live.euronext.com/en/product/equities/PTRIZ0AM0009-ENXL/raize/mlrze/quotes,,2021,,,,,,,,,1.094천 유로,,,80천 유로,,-5천 유로,,,,,75천 유로,,,,,,,,,,,,"3020, Financial Services","3020, Financial Services","30201020, Consumer Lending","30201020, Consumer Lending",PT,Portuguese,Portugues,ENXL,EURONEXT Libson,EURONEXT Lisbon,MLRZE,,0.96 EUR,0.96 EUR,1.10 EUR,,1.50 EUR,,,,12,4.800M,,,Portugal,"Portugal, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
PT,Portugal,Republica Portuguesa,UTC+00:00,Europe,251900000000 USD,10344802,서유럽,PT XLISMERLIN PROPERTIES,MERLIN PROPERTIES,MERLIN PROPERTIES,MERLIN PROPERTIES(English: MERLIN PROPERTIES) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: Paseo de la Castellana 257,MERLIN PROPERTIES(English: MERLIN PROPERTIES) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: Paseo de la Castellana 257,MERLIN PROPERTIES(English: MERLIN PROPERTIES) is a public company that is listed on EURONEXT Lisbon(Portugal). Their net sales were 468.203K Euros. You can find more information on company's website. Company Address: Paseo de la Castellana 257,MERLIN PROPERTIES(English: MERLIN PROPERTIES) is a public company that is listed on EURONEXT Lisbon(Portugal). Their net sales were 468.203K Euros. You can find more information on company's website. Company Address: Paseo de la Castellana 257,,,,,+34 91 787 55 40,,http://www.merlinproperties.com/,,,,,,Paseo de la Castellana 257,Paseo de la Castellana 257,ES-28046 Madrid,ES-28046 Madrid,,,,,Active,,,CONTACT,CONTACT,MERLIN PROPERTIES,,+34 91 787 55 40,,,2021,,,,,,,,,468.203천 유로,,,46.319천 유로,,,,,,,34.560천 유로,,,,,,,,,,,,"3510, Real Estate","3510, Real Estate","35102000, Diversified REITs","35102000, Diversified REITs",PT,Portuguese,Portugues,XLIS,EURONEXT Libson,EURONEXT Lisbon,MRL,,10.60 EUR,10.71 EUR,10.71 EUR,,10.97 EUR,,,,64,4.980B,,,Portugal,"Portugal, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
PT,Portugal,Republica Portuguesa,UTC+00:00,Europe,251900000000 USD,10344802,서유럽,PT XLISMERLIN PROPERTIES,MERLIN PROPERTIES,MERLIN PROPERTIES,MERLIN PROPERTIES(English: MERLIN PROPERTIES) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: Paseo de la Castellana 257,MERLIN PROPERTIES(English: MERLIN PROPERTIES) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: Paseo de la Castellana 257,MERLIN PROPERTIES(English: MERLIN PROPERTIES) is a public company that is listed on EURONEXT Lisbon(Portugal). Their net sales were 468.203K Euros. You can find more information on company's website. Company Address: Paseo de la Castellana 257,MERLIN PROPERTIES(English: MERLIN PROPERTIES) is a public company that is listed on EURONEXT Lisbon(Portugal). Their net sales were 468.203K Euros. You can find more information on company's website. Company Address: Paseo de la Castellana 257,,,,,+34 91 787 55 40,,http://www.merlinproperties.com/,,,,,,Paseo de la Castellana 257,Paseo de la Castellana 257,ES-28046 Madrid,ES-28046 Madrid,,,,,Active,,,CONTACT,CONTACT,MERLIN PROPERTIES,,+34 91 787 55 40,,,2021,,,,,,,,,468.203천 유로,,,46.319천 유로,,,,,,,34.560천 유로,,,,,,,,,,,,"3510, Real Estate","3510, Real Estate","35102000, Diversified REITs","35102000, Diversified REITs",PT,Portuguese,Portugues,XLIS,EURONEXT Libson,EURONEXT Lisbon,MRL,,10.60 EUR,10.71 EUR,10.71 EUR,,10.97 EUR,,,,64,4.980B,,,Portugal,"Portugal, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
PT,Portugal,Republica Portuguesa,UTC+00:00,Europe,251900000000 USD,10344802,서유럽,PT XLISMOTA ENGIL,MOTA ENGIL,MOTA ENGIL,MOTA ENGIL(English: MOTA ENGIL) is a public company that is listed on EURONEXT Lisbon(Portugal).,MOTA ENGIL(English: MOTA ENGIL) is a public company that is listed on EURONEXT Lisbon(Portugal).,MOTA ENGIL(English: MOTA ENGIL) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.,MOTA ENGIL(English: MOTA ENGIL) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/PTMEN0AE0005-XLIS/mota-engil/egl/quotes,,,,,,Republica Portuguesa,Portugal,"Republica Portuguesa, Europe","Portugal, Europe",,,,,Active,,,CONTACT,CONTACT,,,,https://live.euronext.com/en/product/equities/PTMEN0AE0005-XLIS/mota-engil/egl/quotes,,2021,,,,,,,,,2.591.776천 유로,,,184.494천 유로,,86.960천 유로,,,,,60.778천 유로,,,,,,,,,,,,"5010, Construction and Materials","5010, Construction and Materials","50101010, Construction","50101010, Construction",PT,Portuguese,Portugues,XLIS,EURONEXT Libson,EURONEXT Lisbon,EGL,,1.422 EUR,1.43 EUR,1.43 EUR,,1.50 EUR,,,,"1,313,312",436.235M,,,Portugal,"Portugal, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
PT,Portugal,Republica Portuguesa,UTC+00:00,Europe,251900000000 USD,10344802,서유럽,PT XLISMOTA ENGIL,MOTA ENGIL,MOTA ENGIL,MOTA ENGIL(English: MOTA ENGIL) is a public company that is listed on EURONEXT Lisbon(Portugal).,MOTA ENGIL(English: MOTA ENGIL) is a public company that is listed on EURONEXT Lisbon(Portugal).,MOTA ENGIL(English: MOTA ENGIL) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.,MOTA ENGIL(English: MOTA ENGIL) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/PTMEN0AE0005-XLIS/mota-engil/egl/quotes,,,,,,Republica Portuguesa,Portugal,"Republica Portuguesa, Europe","Portugal, Europe",,,,,Active,,,CONTACT,CONTACT,,,,https://live.euronext.com/en/product/equities/PTMEN0AE0005-XLIS/mota-engil/egl/quotes,,2021,,,,,,,,,2.591.776천 유로,,,184.494천 유로,,86.960천 유로,,,,,60.778천 유로,,,,,,,,,,,,"5010, Construction and Materials","5010, Construction and Materials","50101010, Construction","50101010, Construction",PT,Portuguese,Portugues,XLIS,EURONEXT Libson,EURONEXT Lisbon,EGL,,1.422 EUR,1.43 EUR,1.43 EUR,,1.50 EUR,,,,"1,313,312",436.235M,,,Portugal,"Portugal, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
PT,Portugal,Republica Portuguesa,UTC+00:00,Europe,251900000000 USD,10344802,서유럽,PT XLISAguas da Curia,Aguas da Curia,Aguas da Curia,"Aguas da Curia(English: Aguas da Curia) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: PT-3780-541 Tamengos, Anadia","Aguas da Curia(English: Aguas da Curia) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: PT-3780-541 Tamengos, Anadia","Aguas da Curia(English: Aguas da Curia) is a public company that is listed on EURONEXT Lisbon(Portugal). Their net sales were 1.924K Euros. You can find more information on company's website. Company Address: PT-3780-541 Tamengos, Anadia","Aguas da Curia(English: Aguas da Curia) is a public company that is listed on EURONEXT Lisbon(Portugal). Their net sales were 1.924K Euros. You can find more information on company's website. Company Address: PT-3780-541 Tamengos, Anadia",,,,,+351 231 515 838,,http://www.termasdacuria.com,,,,,,"PT-3780-541 Tamengos, Anadia","PT-3780-541 Tamengos, Anadia",Portugal,Portugal,,,,,Active,,,CONTACT,CONTACT,Aguas da Curia,-,+351 231 515 838,-,-,2005,,,,,,,,,1.924천 유로,,,783천 유로,,-208천 유로,,,,,-292천 유로,,,,,,,,,,,,"4050, Travel and Leisure","4050, Travel and Leisure","40501025, Hotels and Motels","40501025, Hotels and Motels",PT,Portuguese,Portugues,ENXL,EURONEXT Libson,EURONEXT Lisbon,CUR,,1.17 EUR,1.17 EUR,1.17 EUR,,1.17 EUR,,,,37,468.000K,,,Portugal,"Portugal, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
PT,Portugal,Republica Portuguesa,UTC+00:00,Europe,251900000000 USD,10344802,서유럽,PT XLISAguas da Curia,Aguas da Curia,Aguas da Curia,"Aguas da Curia(English: Aguas da Curia) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: PT-3780-541 Tamengos, Anadia","Aguas da Curia(English: Aguas da Curia) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: PT-3780-541 Tamengos, Anadia","Aguas da Curia(English: Aguas da Curia) is a public company that is listed on EURONEXT Lisbon(Portugal). Their net sales were 1.924K Euros. You can find more information on company's website. Company Address: PT-3780-541 Tamengos, Anadia","Aguas da Curia(English: Aguas da Curia) is a public company that is listed on EURONEXT Lisbon(Portugal). Their net sales were 1.924K Euros. You can find more information on company's website. Company Address: PT-3780-541 Tamengos, Anadia",,,,,+351 231 515 838,,http://www.termasdacuria.com,,,,,,"PT-3780-541 Tamengos, Anadia","PT-3780-541 Tamengos, Anadia",Portugal,Portugal,,,,,Active,,,CONTACT,CONTACT,Aguas da Curia,-,+351 231 515 838,-,-,2005,,,,,,,,,1.924천 유로,,,783천 유로,,-208천 유로,,,,,-292천 유로,,,,,,,,,,,,"4050, Travel and Leisure","4050, Travel and Leisure","40501025, Hotels and Motels","40501025, Hotels and Motels",PT,Portuguese,Portugues,ENXL,EURONEXT Libson,EURONEXT Lisbon,CUR,,1.17 EUR,1.17 EUR,1.17 EUR,,1.17 EUR,,,,37,468.000K,,,Portugal,"Portugal, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
PT,Portugal,Republica Portuguesa,UTC+00:00,Europe,251900000000 USD,10344802,서유럽,PT XLISOLIMPO REAL ESTATE PORTUGAL,OLIMPO REAL ESTATE PORTUGAL,OLIMPO REAL ESTATE PORTUGAL,OLIMPO REAL ESTATE PORTUGAL(English: OLIMPO REAL ESTATE PORTUGAL) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: Lugar do Espido - Via Norte,OLIMPO REAL ESTATE PORTUGAL(English: OLIMPO REAL ESTATE PORTUGAL) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: Lugar do Espido - Via Norte,OLIMPO REAL ESTATE PORTUGAL(English: OLIMPO REAL ESTATE PORTUGAL) is a public company that is listed on EURONEXT Lisbon(Portugal).,OLIMPO REAL ESTATE PORTUGAL(English: OLIMPO REAL ESTATE PORTUGAL) is a public company that is listed on EURONEXT Lisbon(Portugal).,OLIMPO REAL ESTATE PORTUGAL(English: OLIMPO REAL ESTATE PORTUGAL) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.,OLIMPO REAL ESTATE PORTUGAL(English: OLIMPO REAL ESTATE PORTUGAL) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.,,,,,+351 22 010 44 64,,https://www.ores-portugal.com/pages/load/en/ores,,,,Lugar do Espido - Via Norte,Lugar do Espido - Via Norte,PT-4471-909 Maia,PT-4471-909 Maia,,,,,Active,,,CONTACT,CONTACT,OLIMPO REAL ESTATE PORTUGAL,,+351 22 010 44 64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3510, Real Estate","3510, Real Estate","35102045, Retail REITs","35102045, Retail REITs",PT,Portuguese,Portugues,ENXL,EURONEXT Libson,EURONEXT Lisbon,MLORE,,3.90 EUR,3.90 EUR,3.90 EUR,,4.00 EUR,,,,"9,953",48.945M,,,Portugal,"Portugal, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
