헤브론스타국가코드,현지언어국가명,영문국가명,시간,대륙,GDP,인구,지역,기업식별코드,현지언어기업명,영문기업명,현지언어한줄소개내용,영문한줄소개내용,현지언어기업소개내용,영문기업소개내용,설립일자,법인등록번호,사업자등록번호,기업대표전화번호,대표팩스번호,대표이메일,기업홈페이지URL,페이스북URL,인스타그램URL,유튜브URL,링크드인URL,트위터핸들,현지언어기업주소,영문기업주소,현지언어기업상세주소,영문기업상세주소,기업우편번호,기업종업원,외감법인구분,기업연수,기업상태,현지언어담당자명,영문담당자명,현지언어직위명,영문직위명,담당자부서명,담당자전화번호,담당자팩스번호,담당자이메일,담당자이동전화번호,회계연도,유동자산금액,비유동자산금액,자산총계금액,유동부채금액,비유동부채금액,부채총계금액,자본총계금액,부채자본총계금액,매출액,매출원가금액,판매비관리비금액,영업이익손실금액,금융수익금액,금융비용금액,기타영업외수익금액,기타영업외비용금액,법인세차감전순이익,법인세비용,당기순이익,영업활동현금흐름금액,투자활동현금흐름금액,재무활동현금흐름금액,기초현금자산금액,기말현금자산금액,부채비율,영업이익율,매출액증가율,영업이익증가율,당기순이익 증가율,기업 CAGR,현지언어산업군명,영문산업군명,현지언어주요제품명내용,영문주요제품명내용,국가언어코드,현지언어언어명,영문언어명,주식시장코드,현지언어주식시장명,영문주식시장명,상장코드,상장일자,주가(일),주가(1주),주가(1개월),주가(6개월),주가(1년),주가(3년),주가(5년),주가(10년),거래량,시가총액,지점코드,지점명,주소,주소상세,우편번호,사업자등록번호,이벤트,통화구분코드,화폐단위명,담당자,소스,날짜,,
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSEUROCOMMERCIAL PROPERTIES,EUROCOMMERCIAL PROPERTIES,EUROCOMMERCIAL PROPERTIES,EUROCOMMERCIAL PROPERTIES(English: EUROCOMMERCIAL PROPERTIES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: A. Herengracht 469,EUROCOMMERCIAL PROPERTIES(English: EUROCOMMERCIAL PROPERTIES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: A. Herengracht 469,EUROCOMMERCIAL PROPERTIES(English: EUROCOMMERCIAL PROPERTIES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 198.344K Euros. You can find more information on company's website. Company Address: A. Herengracht 469,EUROCOMMERCIAL PROPERTIES(English: EUROCOMMERCIAL PROPERTIES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 198.344K Euros. You can find more information on company's website. Company Address: A. Herengracht 469,,,,,+31 (0)20 530 60 40,nathalie.mcgee@ecpnv.com,https://www.eurocommercialproperties.com,,,,,,A. Herengracht 469,A. Herengracht 469,Po Box 15542,Po Box 15542,,,,,Active,Nathalie McGee,Nathalie McGee,CONTACT,CONTACT,EUROCOMMERCIAL PROPERTIES,+44 7760887177,+31 (0)20 530 60 40,+44 7760887177,+44 7760887177,2021,,,,,,,,,198.344천 유로,,,21.902천 유로,,천 유로,,,,,5.967천 유로,,,,,,,,,,,,"3510, Real Estate","3510, Real Estate","35102045, Retail REITs","35102045, Retail REITs",NL,Nederlands,Dutch,"XAMS, XBRU",EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,ECMPA,,19.77 EUR,23.02 EUR, EUR,,26.20 EUR,,,,"69,860",1.055B,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSASML HOLDING,ASML HOLDING,ASML HOLDING,ASML HOLDING(English: ASML HOLDING) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,ASML HOLDING(English: ASML HOLDING) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,ASML HOLDING(English: ASML HOLDING) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,ASML HOLDING(English: ASML HOLDING) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/NL0010273215-XAMS/asml-holding/asml/quotes,,,,,,Nederland,Netherlands,"Nederland, Europe","Netherlands, Europe",,,,,Active,,,CONTACT,CONTACT,,,,https://live.euronext.com/en/product/equities/NL0010273215-XAMS/asml-holding/asml/quotes,,2021,,,,,,,,,18.611.000천 유로,,,6.750.100천 유로,,0천 유로,,,,,5.883.200천 유로,,,,,,,,,,,,"1010, Technology","1010, Technology","10102020, Production Technology Equipment","10102020, Production Technology Equipment",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,ASML,,430.55 EUR,490.10 EUR,544.60 EUR,,777.50 EUR,,,,"24,023,333",175.008B,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSING GROEP N.V.,ING GROEP N.V.,ING GROEP N.V.,ING GROEP N.V.(English: ING GROEP N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Amsterdamse Poort Bijlmerplein 106,ING GROEP N.V.(English: ING GROEP N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Amsterdamse Poort Bijlmerplein 106,ING GROEP N.V.(English: ING GROEP N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 18.490.000K Euros. You can find more information on company's website. Company Address: Amsterdamse Poort Bijlmerplein 106,ING GROEP N.V.(English: ING GROEP N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 18.490.000K Euros. You can find more information on company's website. Company Address: Amsterdamse Poort Bijlmerplein 106,,,,,+31 20 5760950,iris.elbers@ing.com,http://www.ing.com,,,,,,Amsterdamse Poort Bijlmerplein 106,Amsterdamse Poort Bijlmerplein 106,PO Box 1800,PO Box 1800,,,,,Active,Iris Elbers,Iris Elbers,CONTACT,CONTACT,ING GROEP N.V.,+31 625012709,+31 20 5760950,+31 625012709,+31 625012709,2021,,,,,,,,,18.490.000천 유로,,,7.298.000천 유로,,-516.000천 유로,,,,,6.782.000천 유로,,,,,,,,,,,,"3010, Banks","3010, Banks","30101010, Banks","30101010, Banks",NL,Nederlands,Dutch,"XAMS, XBRU",EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,IMCD,,9.26 EUR,9.984 EUR, EUR,,13.998 EUR,,,,"26,521,170",34.885B,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSPHARMING GROUP,PHARMING GROUP,PHARMING GROUP,PHARMING GROUP(English: PHARMING GROUP) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,PHARMING GROUP(English: PHARMING GROUP) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,PHARMING GROUP(English: PHARMING GROUP) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,PHARMING GROUP(English: PHARMING GROUP) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/NL0010391025-XAMS/pharming-group/pharm/quotes,,,,,,Nederland,Netherlands,"Nederland, Europe","Netherlands, Europe",,,,,Active,,,CONTACT,CONTACT,,,,https://live.euronext.com/en/product/equities/NL0010391025-XAMS/pharming-group/pharm/quotes,,2021,,,,,,,,,175.619천 유로,,,11.975천 유로,,5.332천 유로,,,,,14.126천 유로,,,,,,,,,,,,"2010, Health Care","2010, Health Care","20103015, Pharmaceuticals","20103015, Pharmaceuticals",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,PSH,,0.755 EUR,0.778 EUR, EUR,,0.979 EUR,,,,"601,497",489.806M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSCABKA N.V.,CABKA N.V.,CABKA N.V.,CABKA N.V.(English: CABKA N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Johan Cruijff 65-71 Boulevard,CABKA N.V.(English: CABKA N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Johan Cruijff 65-71 Boulevard,CABKA N.V.(English: CABKA N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 170.643K Euros. You can find more information on company's website. Company Address: Johan Cruijff 65-71 Boulevard,CABKA N.V.(English: CABKA N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 170.643K Euros. You can find more information on company's website. Company Address: Johan Cruijff 65-71 Boulevard,,,,,,IR@cabka.com,https://www.cabka.com/,,,,,,Johan Cruijff 65-71 Boulevard,Johan Cruijff 65-71 Boulevard,NL-1101 DL Amsterdam,NL-1101 DL Amsterdam,,,,,Active,David Brilleslijper,David Brilleslijper,CONTACT,CONTACT,CABKA N.V.,+316 109 42514,,+316 109 42514,+316 109 42514,2021,,,,,,,,,170.643천 유로,,,9.550천 유로,,천 유로,,,,,4.289천 유로,,,,,,,,,,,,"5020, Industrial Goods and Services","5020, Industrial Goods and Services","50203030, Containers and Packaging","50203030, Containers and Packaging",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,CABKA,,6.96 EUR,,,,,,,,"73,785",166.916M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSKON.PHILIPS N.V.,KON.PHILIPS N.V.,KON.PHILIPS N.V.,KON.PHILIPS N.V.(English: KON.PHILIPS N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,KON.PHILIPS N.V.(English: KON.PHILIPS N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,KON.PHILIPS N.V.(English: KON.PHILIPS N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,KON.PHILIPS N.V.(English: KON.PHILIPS N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/NL0000009538-XAMS/philips-kon/phia/quotes,,,,,,Nederland,Netherlands,"Nederland, Europe","Netherlands, Europe",,,,,Active,,,CONTACT,CONTACT,,,,https://live.euronext.com/en/product/equities/NL0000009538-XAMS/philips-kon/phia/quotes,,2021,,,,,,,,,17.156.000천 유로,,,553.000천 유로,,141.000천 유로,,,,,3.323.000천 유로,,,,,,,,,,,,"2010, Health Care","2010, Health Care","20102010, Medical Equipment","20102010, Medical Equipment",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,INPHI,,19.878 EUR,21.115 EUR, EUR,,42.005 EUR,,,,"8,649,021",17.678B,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSAEGON,AEGON,AEGON,AEGON(English: AEGON) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Aegonplein 50,AEGON(English: AEGON) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Aegonplein 50,AEGON(English: AEGON) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 15.444.000K Euros. You can find more information on company's website. Company Address: Aegonplein 50,AEGON(English: AEGON) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 15.444.000K Euros. You can find more information on company's website. Company Address: Aegonplein 50,,,,,+31 (0)70 344 84 45,IR@AEGON.COM,https://www.aegon.com/investors/,,,,,,Aegonplein 50,Aegonplein 50,PO Box 85,PO Box 85,,,,,Active,Investor Relations,Investor Relations,CONTACT,CONTACT,AEGON,31708448305,+31 (0)70 344 84 45,31708448305,31708448305,2021,,,,,,,,,15.444.000천 유로,,,30.815.000천 유로,,53.423.000천 유로,,,,,377.000천 유로,,,,,,,,,,,,"3030, Insurance","3030, Insurance","30301010, Life Insurance","30301010, Life Insurance",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,AGN,,4.136 EUR,4.391 EUR,5.036 EUR,,5.428 EUR,,,,"3,230,794",8.712B,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSTIE KINETIX,TIE KINETIX,TIE KINETIX,TIE KINETIX(English: TIE KINETIX) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,TIE KINETIX(English: TIE KINETIX) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,TIE KINETIX(English: TIE KINETIX) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,TIE KINETIX(English: TIE KINETIX) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/NL0010389508-XAMS/tie-kinetix/tie/quotes,,,,,,Nederland,Netherlands,"Nederland, Europe","Netherlands, Europe",,,,,Active,,,CONTACT,CONTACT,,,,https://live.euronext.com/en/product/equities/NL0010389508-XAMS/tie-kinetix/tie/quotes,,2021,,,,,,,,,14.856천 유로,,,249천 유로,,-162천 유로,,,,,632천 유로,,,,,,,,,,,,"1010, Technology","1010, Technology","10101020, Consumer Digital Services","10101020, Consumer Digital Services",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,TBIRD,,16.50 EUR,17.60 EUR, EUR,,24.60 EUR,,,,"1,734",32.035M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSNN GROUP,NN GROUP,NN GROUP,NN GROUP(English: NN GROUP) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Schenkkade 65,NN GROUP(English: NN GROUP) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Schenkkade 65,NN GROUP(English: NN GROUP) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 14.312.000K Euros. You can find more information on company's website. Company Address: Schenkkade 65,NN GROUP(English: NN GROUP) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 14.312.000K Euros. You can find more information on company's website. Company Address: Schenkkade 65,,,,,,,https://www.nn-group.com,,,,,,Schenkkade 65,Schenkkade 65,PO Box 90504,PO Box 90504,,,,,Active,Jelmer Lantinga,Jelmer Lantinga,CONTACT,CONTACT,NN GROUP,jelmer.lantinga@nn-group.com,,jelmer.lantinga@nn-group.com,jelmer.lantinga@nn-group.com,2021,,,,,,,,,14.312.000천 유로,,,1.571.000천 유로,,21.433.000천 유로,,,,,천 유로,,,,,,,,,,,,"3030, Insurance","3030, Insurance","30301010, Life Insurance","30301010, Life Insurance",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,NEWAY,,42.81 EUR,44.33 EUR, EUR,,53.00 EUR,,,,"6,652,358",13.271B,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSROODMICROTEC,ROODMICROTEC,ROODMICROTEC,ROODMICROTEC(English: ROODMICROTEC) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,ROODMICROTEC(English: ROODMICROTEC) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,ROODMICROTEC(English: ROODMICROTEC) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,ROODMICROTEC(English: ROODMICROTEC) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/NL0000440477-XAMS/roodmicrotec/rood/quotes,,,,,,Nederland,Netherlands,"Nederland, Europe","Netherlands, Europe",,,,,Active,,,CONTACT,CONTACT,,,,https://live.euronext.com/en/product/equities/NL0000440477-XAMS/roodmicrotec/rood/quotes,,2021,,,,,,,,,14.274천 유로,,,1.227천 유로,,189천 유로,,,,,1.435천 유로,,,,,,,,,,,,"1010, Technology","1010, Technology","10102010, Semiconductors","10102010, Semiconductors",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,RET,,0.192 EUR,,,,,,,,432,14.415M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSCoca-Cola Europacific Partners plc,Coca-Cola Europacific Partners plc,Coca-Cola Europacific Partners plc,Coca-Cola Europacific Partners plc(English: Coca-Cola Europacific Partners plc) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,Coca-Cola Europacific Partners plc(English: Coca-Cola Europacific Partners plc) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,Coca-Cola Europacific Partners plc(English: Coca-Cola Europacific Partners plc) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,Coca-Cola Europacific Partners plc(English: Coca-Cola Europacific Partners plc) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/GB00BDCPN049-XAMS/coca-colaeuropacif/ccep/quotes,,,,,,Nederland,Netherlands,"Nederland, Europe","Netherlands, Europe",,,,,Active,,,CONTACT,CONTACT,,,,https://live.euronext.com/en/product/equities/GB00BDCPN049-XAMS/coca-colaeuropacif/ccep/quotes,,2021,,,,,,,,,13.763.000천 유로,,,1.516.000천 유로,,129.000천 유로,,,,,988.000천 유로,,,,,,,,,,,,"4510, Food, Beverage and Tobacco","4510, Food, Beverage and Tobacco","45101020, Soft Drinks","45101020, Soft Drinks",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,CCEP,,50.90 EUR,51.25 EUR, EUR,,53.25 EUR,,,,"193,671",23.250B,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSThunderbird Resorts Inc.,Thunderbird Resorts Inc.,Thunderbird Resorts Inc.,"Thunderbird Resorts Inc.(English: Thunderbird Resorts Inc.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: C/O Icaza, Gonzales-Ruiz & Aleman (BVI) Trust Limited","Thunderbird Resorts Inc.(English: Thunderbird Resorts Inc.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: C/O Icaza, Gonzales-Ruiz & Aleman (BVI) Trust Limited","Thunderbird Resorts Inc.(English: Thunderbird Resorts Inc.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 13.289K Euros. You can find more information on company's website. Company Address: C/O Icaza, Gonzales-Ruiz & Aleman (BVI) Trust Limited","Thunderbird Resorts Inc.(English: Thunderbird Resorts Inc.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 13.289K Euros. You can find more information on company's website. Company Address: C/O Icaza, Gonzales-Ruiz & Aleman (BVI) Trust Limited",,,,,,plesar@thunderbirdresorts.com,http://www.thunderbirdresorts.com,,,,,,"C/O Icaza, Gonzales-Ruiz & Aleman (BVI) Trust Limited","C/O Icaza, Gonzales-Ruiz & Aleman (BVI) Trust Limited","Vanterpool Plaza, Second Floor","Vanterpool Plaza, Second Floor",,,,,Active,Peter LeSar,Peter LeSar,CONTACT,CONTACT,Thunderbird Resorts Inc.,507-223-1234,,507-223-1234,507-223-1234,2019,,,,,,,,,13.289천 유로,,,298천 유로,,-1.491천 유로,,,,,-1.596천 유로,,,,,,,,,,,,"4050, Travel and Leisure","4050, Travel and Leisure","40501020, Casinos and Gambling","40501020, Casinos and Gambling",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,TFG,,0.06 EUR,0.070 EUR, EUR,,0.55 EUR,,,,6,1.855M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSAJAX,AJAX,AJAX,AJAX(English: AJAX) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Arena 29 Boulevard,AJAX(English: AJAX) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Arena 29 Boulevard,AJAX(English: AJAX) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 125.159K Euros. You can find more information on company's website. Company Address: Arena 29 Boulevard,AJAX(English: AJAX) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 125.159K Euros. You can find more information on company's website. Company Address: Arena 29 Boulevard,,,,,+31 (0) 20 311 14 80,,http://www.ajax.nl,,,,,,Arena 29 Boulevard,Arena 29 Boulevard,Po Box 12522,Po Box 12522,,,,,Active,,,CONTACT,CONTACT,AJAX,,+31 (0) 20 311 14 80,,,2020,,,,,,,,,125.159천 유로,,,-7.590천 유로,,1.818천 유로,,,,,-8.105천 유로,,,,,,,,,,,,"4050, Travel and Leisure","4050, Travel and Leisure","40501030, Recreational Services","40501030, Recreational Services",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,AJAX,,12.55 EUR,12.75 EUR,12.75 EUR,,15.70 EUR,,,,"1,925",230.083M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSFASTNED,FASTNED,FASTNED,FASTNED(English: FASTNED) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,FASTNED(English: FASTNED) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,FASTNED(English: FASTNED) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,FASTNED(English: FASTNED) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/NL0013654809-XAMS/fastned/fast/quotes,,,,,,Nederland,Netherlands,"Nederland, Europe","Netherlands, Europe",,,,,Active,,,CONTACT,CONTACT,,,,https://live.euronext.com/en/product/equities/NL0013654809-XAMS/fastned/fast/quotes,,2021,,,,,,,,,12.466천 유로,,,-18.436천 유로,,6.413천 유로,,,,,-24.599천 유로,,,,,,,,,,,,"4040, Retail","4040, Retail","40401030, Specialty Retailers","40401030, Specialty Retailers",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,FAST,,25.52 EUR,27.50 EUR, EUR,,65.70 EUR,,,,"58,070",434.153M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSRETAIL ESTATES,RETAIL ESTATES,RETAIL ESTATES,RETAIL ESTATES(English: RETAIL ESTATES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Industrielaan 6,RETAIL ESTATES(English: RETAIL ESTATES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Industrielaan 6,RETAIL ESTATES(English: RETAIL ESTATES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 115.773K Euros. You can find more information on company's website. Company Address: Industrielaan 6,RETAIL ESTATES(English: RETAIL ESTATES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 115.773K Euros. You can find more information on company's website. Company Address: Industrielaan 6,,,,,+32 (0)2 581 09 42,info@retailestates.com,https://www.retailestates.com/,,,,,,Industrielaan 6,Industrielaan 6,"BE-1740 Ternat, Vlaams-Brabant","BE-1740 Ternat, Vlaams-Brabant",,,,,Active,Jan De Nys,Jan De Nys,CONTACT,CONTACT,RETAIL ESTATES,02/568 10 20,+32 (0)2 581 09 42,02/568 10 20,02/568 10 20,2021,,,,,,,,,115.773천 유로,,,10.058천 유로,,334천 유로,,,,,-10천 유로,,,,,,,,,,,,"3510, Real Estate","3510, Real Estate","35102045, Retail REITs","35102045, Retail REITs",NL,Nederlands,Dutch,"XBRU, XAMS",EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,RWI,,63.20 EUR,67.10 EUR, EUR,,75.90 EUR,,,,"96,510",890.224M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSHolland Colours,Holland Colours,Holland Colours,Holland Colours(English: Holland Colours) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Halvemaanweg 1,Holland Colours(English: Holland Colours) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Halvemaanweg 1,Holland Colours(English: Holland Colours) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 110.465K Euros. You can find more information on company's website. Company Address: Halvemaanweg 1,Holland Colours(English: Holland Colours) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 110.465K Euros. You can find more information on company's website. Company Address: Halvemaanweg 1,,,,,+31 (0)55 366 2981,gjansen@hollandcolours.com,http://www.hollandcolours.com,,,,,,Halvemaanweg 1,Halvemaanweg 1,PO Box 720,PO Box 720,,,,,Active,Gerda Jansen,Gerda Jansen,CONTACT,CONTACT,Holland Colours,+31 55 368 0777,+31 (0)55 366 2981,+31 55 368 0777,+31 55 368 0777,2021,,,,,,,,,110.465천 유로,,,13.630천 유로,,천 유로,,,,,10.243천 유로,,,,,,,,,,,,"5520, Chemicals","5520, Chemicals","55201000, Chemicals: Diversified","55201000, Chemicals: Diversified",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,HOLCO,,158.00 EUR,160.00 EUR, EUR,,200.00 EUR,,,,"14,841",135.935M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
